,name,year,artists
59523,Часть 28.6 - Обратный путь,1931,['Эрих Мария Ремарк']
77678,Chapter 1.26 & Chapter 2.1 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77677,Часть 1.8 - Обратный путь,1931,['Эрих Мария Ремарк']
77676,The Three Little Pigs,1931,['Jeff Beatman']
77675,Chapter 2.2 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77671,Часть 42.3 - Обратный путь,1931,['Эрих Мария Ремарк']
77670,Chapter 2.16 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77668,Часть 31.3 - Обратный путь,1931,['Эрих Мария Ремарк']
77667,Choo Choo,1931,"['Jack Payne', 'His BBC Dance Orchestra']"
77666,Chapter 1.3 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77662,Часть 1.2 - Обратный путь,1931,['Эрих Мария Ремарк']
77661,Chapter 3.14 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77660,Часть 6.5 - Обратный путь,1931,['Эрих Мария Ремарк']
77659,Часть 7.3 - Обратный путь,1931,['Эрих Мария Ремарк']
77657,La Chiruza - Remasterizado,1931,"['Francisco Canaro', 'Charlo']"
77680,Chapter 2.5 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77654,Часть 57.2 - Обратный путь,1931,['Эрих Мария Ремарк']
77643,Chapter 1.13 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77638,Chapter 2.11 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77636,Часть 31.5 & Часть 32.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77635,Часть 27.5 - Обратный путь,1931,['Эрих Мария Ремарк']
77634,Introducció: Francesc Macià Proclamant la República Catalana el 14 D'Abril de 1931,1931,['Francesc Macia']
77631,Часть 42.6 & Часть 43.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77629,Часть 5.7 - Обратный путь,1931,['Эрих Мария Ремарк']
77628,Часть 6.8 - Обратный путь,1931,['Эрих Мария Ремарк']
77626,Часть 11.2 - Обратный путь,1931,['Эрих Мария Ремарк']
77625,Часть 21.2 - Обратный путь,1931,['Эрих Мария Ремарк']
77623,Chapter 1.13 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77622,Часть 4.7 & Часть 5.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77621,Часть 1.11 & Часть 2.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77620,Часть 29.6 - Обратный путь,1931,['Эрих Мария Ремарк']
77652,Chapter 1.21 & Chapter 2.1 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77619,Часть 19.6 - Обратный путь,1931,['Эрих Мария Ремарк']
77682,Часть 37.4 - Обратный путь,1931,['Эрих Мария Ремарк']
77685,Часть 9.2 - Обратный путь,1931,['Эрих Мария Ремарк']
2181,Часть 39.3 & Часть 40.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2182,Часть 41.6 & Часть 42.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2183,Часть 30.9 & Часть 31.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2187,Часть 28.8 & Часть 29.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2188,Часть 53.8 & Часть 54.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2189,Chapter 3.12 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
2196,Sabado Inglés - Instrumental (Remasterizado),1931,['Francisco Canaro']
2197,Часть 30.4 - Обратный путь,1931,['Эрих Мария Ремарк']
2198,Часть 47.4 - Обратный путь,1931,['Эрих Мария Ремарк']
2199,Часть 51.5 - Обратный путь,1931,['Эрих Мария Ремарк']
2201,Часть 15.5 & Часть 16.1 - Обратный путь,1931,['Эрих Мария Ремарк']
2206,Churrasqueando - Remasterizado,1931,"['Francisco Canaro', 'Charlo']"
2209,Chapter 2.10 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
2210,Часть 28.4 - Обратный путь,1931,['Эрих Мария Ремарк']
77684,Chapter 3.15 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
2212,Aura Viene Lo Mas Gueno - Remasterizado,1931,"['Francisco Canaro', 'Charlo']"
2215,Часть 22.4 - Обратный путь,1931,['Эрих Мария Ремарк']
2218,Часть 54.8 - Обратный путь,1931,['Эрих Мария Ремарк']
2220,Chapter 1.8 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77712,When I'm Gone - Cover,1931,['Taysa Ferreira']
77710,Часть 3.10 - Обратный путь,1931,['Эрих Мария Ремарк']
77707,Часть 8.3 & Часть 9.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77703,Chapter 2.12 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
77700,Часть 24.4 - Обратный путь,1931,['Эрих Мария Ремарк']
77699,Часть 29.5 - Обратный путь,1931,['Эрих Мария Ремарк']
77697,Часть 20.3 - Обратный путь,1931,['Эрих Мария Ремарк']
77696,Часть 53.6 - Обратный путь,1931,['Эрих Мария Ремарк']
77692,Chapter 1.6 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77691,Viva Valencia - Remasterizado,1931,"['Francisco Canaro', 'Charlo']"
77686,Часть 30.3 - Обратный путь,1931,['Эрих Мария Ремарк']
2213,Часть 51.6 & Часть 52.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59521,Chapter 3.6 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
77618,Часть 34.4 - Обратный путь,1931,['Эрих Мария Ремарк']
77614,Часть 3.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59583,Bingo,1931,['Jeff Beatman']
59581,Часть 54.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59580,Chapter 2.5 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
59579,Часть 2.7 - Обратный путь,1931,['Эрих Мария Ремарк']
59578,Caps for Sale,1931,['Jeff Beatman']
59577,Часть 51.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59576,Часть 43.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59575,Chapter 3.16 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59574,Chapter 3.4 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59570,Часть 20.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59567,El Maragato - Instrumental (Remasterizado),1931,['Francisco Canaro']
59564,Going to the Zoo,1931,['Jeff Beatman']
59563,Часть 44.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59562,Часть 7.4 & Часть 8.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59584,Часть 48.5 - Обратный путь,1931,['Эрих Мария Ремарк']
59559,Chapter 1.4 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59556,Chapter 3.13 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59555,Часть 2.14 & Часть 3.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59549,Часть 48.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59547,Vesubio - Remasterizado,1931,['Ignacio Corsini']
59546,Часть 37.6 - Обратный путь,1931,['Эрих Мария Ремарк']
59541,Chapter 1.5 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
59540,Часть 44.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59538,Часть 55.6 - Обратный путь,1931,['Эрих Мария Ремарк']
59537,Часть 22.5 - Обратный путь,1931,['Эрих Мария Ремарк']
59536,Часть 21.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59535,Oro Viejo - Remasterizado,1931,"['Francisco Canaro', 'Charlo']"
59530,Часть 20.7 - Обратный путь,1931,['Эрих Мария Ремарк']
59527,Часть 45.5 - Обратный путь,1931,['Эрих Мария Ремарк']
59524,Часть 19.7 & Часть 20.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59557,Часть 49.6 & Часть 50.1 - Обратный путь,1931,['Эрих Мария Ремарк']
77616,Часть 29.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59585,Chapter 1.1 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
59588,Часть 1.4 - Обратный путь,1931,['Эрих Мария Ремарк']
77612,Часть 56.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59643,Часть 51.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59642,Часть 23.4 & Часть 24.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59641,Часть 41.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59640,Chapter 1.12 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59636,Chapter 1.2 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59635,Часть 1.6 - Обратный путь,1931,['Эрих Мария Ремарк']
59634,Часть 11.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59631,Chapter 2.12 & Chapter 3.1 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59629,Chapter 3.17 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59626,Часть 42.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59625,Часть 29.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59623,Chapter 1.20 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59622,Часть 33.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59587,Часть 6.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59619,Часть 14.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59613,Часть 10.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59612,Часть 2.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59611,Chapter 3.10 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59610,Si L'on Ne S'était Pas Connu,1931,['Albert Préjean']
59609,Часть 52.4 - Обратный путь,1931,['Эрих Мария Ремарк']
59608,Chapter 1.8 - Dziewczynka z Luna Parku: Część 1,1931,['Zofia Dromlewiczowa']
59606,Часть 28.2 - Обратный путь,1931,['Эрих Мария Ремарк']
59602,Counting songs,1931,['Jeff Beatman']
59600,Часть 55.9 - Обратный путь,1931,['Эрих Мария Ремарк']
59599,Часть 26.3 - Обратный путь,1931,['Эрих Мария Ремарк']
59594,Chapter 2.13 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
59593,Часть 27.7 & Часть 28.1 - Обратный путь,1931,['Эрих Мария Ремарк']
59592,Часть 13.7 - Обратный путь,1931,['Эрих Мария Ремарк']
59591,Часть 44.5 - Обратный путь,1931,['Эрих Мария Ремарк']
59618,Часть 41.5 - Обратный путь,1931,['Эрих Мария Ремарк']
40554,Chapter 1.4 - Dziewczynka z Luna Parku: Część 2,1931,['Zofia Dromlewiczowa']
21730,Chapter 16.9 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
21729,Chapter 11.9 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40815,Chapter 17.10 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40814,Chapter 7.15 & Chapter 8.1 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40811,Chapter 7.9 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40810,Chapter 20.6 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40809,Kandari Go Karo Karo Paar,1932,['Mrinal Kanti Ghosh']
40804,Chapter 16.2 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40803,Chapter 8.20 & Chapter 9.1 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40800,Chapter 18.11 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40799,Chapter 4.11 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40798,Chapter 16.8 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40795,"Acte 1, scène 2",1932,"['Marcel Pagnol', 'Charpin', 'Mouries', 'Vattier']"
40794,Jello Commercial - Meredity Wilson Show,1932,['Val Rosing']
40792,Chapter 21.3 & Chapter 22.1 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40791,Chapter 5.10 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40790,"Acte 1, scènes 2 et 8",1932,"['Marcel Pagnol', 'Charpin', 'Mouries', 'Vattier', 'Maupi']"
40788,Chapter 17.4 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40784,Chapter 10.8 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40783,Chapter 6.10 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40781,Llorando Mis Penas - Remasterizado,1932,"['Francisco Canaro', 'Agustín Irusta']"
40776,Chapter 8.10 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40775,Chapter 25.7 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40817,Chapter 18.3 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40818,Chapter 7.13 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40819,Chapter 11.8 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40821,Chapter 24.4 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
21924,Chapter 8.12 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40670,Chapter 9.9 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40673,"Deuxieme Tableau, scènes 3 et 4",1932,"['Marcel Pagnol', 'Charpin', 'Alida Rouffe', 'Milly Mathis']"
40674,Chapter 4.8 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40675,Chapter 7.5 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40861,Chapter 17.3 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40859,Chapter 8.5 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
40857,Chapter 19.3 - Kariera Nikodema Dyzmy,1932,['Tadeusz Dolega Mostowicz']
